description,name,cluster_node,profile,value,read_only,is_disabled,is_specified,encrypted,export_configuration,export_key,export_path
Username of the administrator of the second SiteMinder policy server.,Siteminder.PolicyServers.Second.PolicyServer.adminUsername,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
Authentication port of the SiteMinder policy server.,Siteminder.PolicyServers.Second.PolicyServer.authenticationPort,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
Authorization port of the second SiteMinder policy server.,Siteminder.PolicyServers.Second.PolicyServer.authorizationPort,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
The default value is 1.,Siteminder.PolicyServers.Second.PolicyServer.connectionsStep,UNSPECIFIED,Default,1,false,false,true,false,NO value,NO value,NO value
"Enable the second SiteMinder module. In order to do this, go to Setup->SiteMinder Settings and see the checkbox left to Enable SiteMinder Module.",Siteminder.PolicyServers.Second.PolicyServer.enable,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Host of the SiteMinder second policy server.,Siteminder.PolicyServers.Second.PolicyServer.host,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
LDAP User Directory of the second SiteMinder policy server.,Siteminder.PolicyServers.Second.PolicyServer.ldapUserDirectory,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
The maximum number of concurrent connections for the second module that can be opened.,Siteminder.PolicyServers.Second.PolicyServer.maxConnections,UNSPECIFIED,Default,10,false,false,true,false,NO value,NO value,NO value
The minimum number of concurrent connections for the second module that can be opened.,Siteminder.PolicyServers.Second.PolicyServer.minConnections,UNSPECIFIED,Default,1,false,false,true,false,NO value,NO value,NO value
Connection timeout for the second server.,Siteminder.PolicyServers.Second.PolicyServer.timeout,UNSPECIFIED,Default,30,false,false,true,false,NO value,NO value,NO value
Accounting port of the SiteMinder policy server.,Siteminder.PolicyServers.Third.PolicyServer.accountingPort,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
Password of the administrator of the third SiteMinder policy server.,Siteminder.PolicyServers.Third.PolicyServer.adminPassword,UNSPECIFIED,Default,,false,true,true,true,NO value,NO value,NO value
Username of the administrator of the third SiteMinder policy server.,Siteminder.PolicyServers.Third.PolicyServer.adminUsername,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
Authentication port of the SiteMinder policy server.,Siteminder.PolicyServers.Third.PolicyServer.authenticationPort,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
Authorization port of the third SiteMinder policy server.,Siteminder.PolicyServers.Third.PolicyServer.authorizationPort,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
The default value is 1.,Siteminder.PolicyServers.Third.PolicyServer.connectionsStep,UNSPECIFIED,Default,1,false,false,true,false,NO value,NO value,NO value
Enable the third SiteMinder module.,Siteminder.PolicyServers.Third.PolicyServer.enable,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Host of the SiteMinder third policy server.,Siteminder.PolicyServers.Third.PolicyServer.host,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
LDAP User Directory of the third SiteMinder policy server.,Siteminder.PolicyServers.Third.PolicyServer.ldapUserDirectory,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
The maximum number of concurrent connections for the third module that can be opened.,Siteminder.PolicyServers.Third.PolicyServer.maxConnections,UNSPECIFIED,Default,10,false,false,true,false,NO value,NO value,NO value
The minimum number of concurrent connections for the third module that can be opened.,Siteminder.PolicyServers.Third.PolicyServer.minConnections,UNSPECIFIED,Default,1,false,false,true,false,NO value,NO value,NO value
Connection timeout for the third server.,Siteminder.PolicyServers.Third.PolicyServer.timeout,UNSPECIFIED,Default,30,false,false,true,false,NO value,NO value,NO value
Name of HTTP header which SiteMinder will get remote address from.,Siteminder.RemoteAddressHeaderName,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
"In a SiteMinder environment, a user can access SecureTransport resources using a web
                      client (HTTP, HTTPS, AS2) or a command line client (FTP, HTTPS, SSH).",Siteminder.resourceName,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Location of the SmHost.conf file.,Siteminder.smHostPath,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
"Case sensitivity depends on the Siteminder.UserAttributesMap.commonCaseAttr parameter. Valid values are disabled, which causes case sensitive
                      authentication, and enabled, which causes case insensitive authentication with the
                      user name converted according to the value of
                      Users.LoginNames.normalizedCaseInsensitiveUsername.",Siteminder.UserAttributesMap.commonCaseAttr,UNSPECIFIED,Default,disabled,false,false,true,false,NO value,NO value,NO value
"Reflects your input in the Group ID Attribute text box under
                     User Attributes Names in Authentication > SiteMinder Settings.
                     When the ""Explicitly uses SiteMinder Attributes"" checkbox is set to true,
                     SecureTransport uses this value to determine the SiteMinder user’s group ID (GID).
                     For SiteMinder users mapped as SecureTransport virtual users, this value is ignored.",Siteminder.UserAttributesMap.gidAttr,UNSPECIFIED,Default,fdxGid,true,false,true,false,NO value,NO value,NO value
"Reflects your input in the Home Folder Attribute text box under
                     User Attributes Names in Authentication > SiteMinder Settings.
                     When the ""Explicitly uses SiteMinder Attributes"" checkbox is set to true,
                     SecureTransport uses this value to determine the SiteMinder user’s home folder.
                     For SiteMinder users mapped as SecureTransport virtual users, this value is ignored.",Siteminder.UserAttributesMap.homeDirAttr,UNSPECIFIED,Default,fdxHomeDir,true,false,true,false,NO value,NO value,NO value
"Defines if SecureTransport should use SiteMinder user attributes as specified under either
                     User Attribute Names or Default User Properties in ""SiteMinder Settings"".
                     Reflects the selection of the ""Explicitly uses SiteMinder Attributes"" checkbox in
                     Authentication > SiteMinder Settings: true when selected, false when cleared.
                     When true, SecureTransport uses your input in the following SiteMinder settings under
                     User Attribute Names: Home folder, User ID, and Group ID.
                     When false, SecureTransport uses your input in the following SiteMinder settings under
                     Default User Properties: Default Home folder, Default User ID and Default Group ID with
                     SiteMinder external accounts.",Siteminder.UserAttributesMap.homeDirAttr.forced,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
"Reflects your input in the User ID Attribute text box under
                     User Attributes Names in Authentication > SiteMinder Settings.
                     When the ""Explicitly uses SiteMinder Attributes"" checkbox is set to true,
                     SecureTransport uses this value to determine the SiteMinder user’s ID (UID).
                     For SiteMinder users mapped as SecureTransport virtual users, this value is ignored.",Siteminder.UserAttributesMap.uidAttr,UNSPECIFIED,Default,fdxUid,true,false,true,false,NO value,NO value,NO value
Specifies whether the SiteMinder agent is type 4.,Siteminder.v4Agent,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
"Comma-delimited list of supported MAC algorithms for SSH daemon. The first one will be set as preferred MAC algorithm. This option is not honored when FIPS mode is enabled. Default value is: hmac-sha256@ssh.com, hmac-sha2-256, hmac-sha2-256-etm@openssh.com, hmac-sha512@ssh.com, hmac-sha2-512, hmac-sha2-512-etm@openssh.com. Refer to Administrator`s Guide to view the supported security settings.",Ssh.AllowedMacs,UNSPECIFIED,Default,"hmac-sha256, hmac-sha256@ssh.com, hmac-sha2-256, hmac-sha2-256-etm@openssh.com, hmac-sha512, hmac-sha512@ssh.com, hmac-sha2-512, hmac-sha2-512-etm@openssh.com",false,false,true,false,NO value,NO value,NO value
"When initiating file transfers over SSH, identify as SecureTransport and exchange transfer metadata with other Axway products.
            This is used to generate the CycleId for Sentinel end-to-end tracking. Accepted values: true | false. Default value is false.
            Changing the option value on a backed node requires restarting the SSH service and the Transaction Manager to take effect.
            Changing the option value on EDGE requires restarting the SSH service on the EDGE server and the TM daemons on the corresponding backend servers to take effect.
         ",Ssh.AxwayVendorExtensions.enabled,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Message banner with text that you want users to see when logging onto SecureTransport from an SSH client.,Ssh.Banner,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
"Comma-delimited list of supported Cipher algorithms by SSH daemon. This option is not honored when FIPS mode is enabled. The first one will be set as preferred Cipher algorithm. Default value is: aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com. Refer to Administrator`s Guide to view the supported security settings.",Ssh.Ciphers,UNSPECIFIED,Default,"aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com",false,false,true,false,NO value,NO value,NO value
"Valid values are: true | false. Invalid values will be considered as false. If set to true, Log in with expired or not yet valid SSH certificates will be allowed.",SSH.CIT.allowExpiredCertificates,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
"The SecureTransport SSH server supports the protocol version and the following SSH file
                      transfer features: Secure Copy (SCP) and Secure File Transfer Protocol (SFTP). You can select one or both of Enable Secure File Transfer Protocol (SFTP) and Enable
                      Secure Copy (SCP) through admin GUI.",Ssh.Enable,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
Enable end-of-line conversion.,Ssh.EndOfLineConversion.enabled,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
"Preferable end-of-line type which should be used by ST when SFTP ASCII Push occurs if the option is enabled and remote server supports only SFTP version 3 or below. 
                      Supported line endings are only: 0x0A (LF), 0x0D (CR) and 0x0D0A (CRLF).",Ssh.EndOfLineConversion.type,UNSPECIFIED,Default,0x0D0A,false,false,true,false,NO value,NO value,NO value
List of available FIPS approved MAC algorithms for the SSH daemon. Refer to Administrator`s Guide to view the supported FIPS algorithms.,Ssh.FIPS.AllowedMacs,UNSPECIFIED,Default,"hmac-sha256,hmac-sha256@ssh.com,hmac-sha2-256,hmac-sha2-256-etm@openssh.com,hmac-sha2-512,hmac-sha512,hmac-sha512@ssh.com,hmac-sha2-512-etm@openssh.com",false,false,true,false,NO value,NO value,NO value
List of available FIPS approved ciphers for the SSH daemon. Refer to Administrator`s Guide to view the supported FIPS algorithms.,Ssh.FIPS.Ciphers,UNSPECIFIED,Default,"aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com",false,false,true,false,NO value,NO value,NO value
"To restrict SSH (SFTP(S)CP) connections to FIPS 140-2 Level 1 certified cryptographic
                      libraries, select the Enable FIPS Transfer Mode check box (Operations->Server Control and select the Enable FIPS Transfer Mode) ).",Ssh.Fips.enable,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
List of enabled FIPS approved Key Exchange algorithms for the SSH daemon. Refer to Administrator`s Guide to view the supported FIPS algorithms.,Ssh.FIPS.KeyExchangeAlgorithms,UNSPECIFIED,Default,"diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group15-sha512,diffie-hellman-group16-sha512,diffie-hellman-group17-sha512,diffie-hellman-group18-sha512,rsa2048-sha256,ecdh-sha2-nistp384",false,false,true,false,NO value,NO value,NO value
List of available FIPS approved public keys for the SSH daemon. Refer to Administrator`s Guide to view the supported FIPS algorithms.,Ssh.FIPS.PublicKeys,UNSPECIFIED,Default,"ssh-rsa,x509v3-rsa2048-sha256,rsa-sha2-256,rsa-sha2-512",false,false,true,false,NO value,NO value,NO value
List of enabled FIPS approved MAC algorithms for SSH server initiated transfers. Refer to Administrator`s Guide to view the supported FIPS algorithms.,Ssh.FIPS.SIT.AllowedMacs,UNSPECIFIED,Default,"hmac-sha256,hmac-sha256@ssh.com,hmac-sha2-256,hmac-sha2-256-etm@openssh.com,hmac-sha512,hmac-sha512@ssh.com,hmac-sha2-512,hmac-sha2-512-etm@openssh.com",false,false,true,false,NO value,NO value,NO value
List of available SSH approved ciphers used in FTPS server-initiated transfers. Refer to Administrator`s Guide to view the supported FIPS algorithms.,Ssh.FIPS.SIT.Ciphers,UNSPECIFIED,Default,"aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com",false,false,true,false,NO value,NO value,NO value
List of available FIPS approved Key Exchange algorithms used in SSH server-initiated transfers. Refer to Administrator`s Guide to view the supported FIPS algorithms.,Ssh.FIPS.SIT.KeyExchangeAlgorithms,UNSPECIFIED,Default,"diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group15-sha512,diffie-hellman-group16-sha512,diffie-hellman-group17-sha512,diffie-hellman-group18-sha512,rsa2048-sha256,ecdh-sha2-nistp384",false,false,true,false,NO value,NO value,NO value
List of available FIPS approved public keys used in SSH server-initiated transfers. Refer to Administrator`s Guide to view the supported FIPS algorithms.,Ssh.FIPS.SIT.PublicKeys,UNSPECIFIED,Default,"ssh-rsa,x509v3-rsa2048-sha256,rsa-sha2-256,rsa-sha2-512,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521",false,false,true,false,NO value,NO value,NO value
The seconds to wait for existing request to complete before stopping the SSH server.,Ssh.GracefulShutdownTimeout,UNSPECIFIED,Default,86400,false,false,true,false,NO value,NO value,NO value
"You can import a private key and the corresponding certificate in Local Certificates as a
                      PKCS#12 (.p12) file. Ssh.Key.Alias parameter defines the alias for which you want to assign that key.",Ssh.Key.Alias,UNSPECIFIED,Default,admind,true,false,true,false,NO value,NO value,NO value
"You can import a private key and the corresponding certificate in Local Certificates as a
                      PKCS#12 (.p12) file. Ssh.Key.Type parameter defines the type of that key.",Ssh.Key.Type,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
"Comma separated list of supported Key Exchange algorithms for the SSH daemon. This option is not honored when FIPS mode is enabled. Default value is: diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group15-sha512,diffie-hellman-group16-sha512,diffie-hellman-group17-sha512,diffie-hellman-group18-sha512,rsa2048-sha256,ecdh-sha2-nistp384. The first entry will be set as preferred Key Exchange algorithm for SSH daemon. Refer to Administrator`s Guide to view the supported security settings.",Ssh.KeyExchangeAlgorithms,UNSPECIFIED,Default,"diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group15-sha512,diffie-hellman-group16-sha512,diffie-hellman-group17-sha512,diffie-hellman-group18-sha512,rsa2048-sha256,ecdh-sha2-nistp384",false,false,true,false,NO value,NO value,NO value
This option allow change the next authentication methods in case of partial authentication success over SSH. The possible values are: true - the next authentication methods are all supported authentication methods (the legacy behavior); false (the default value) - the next authentication methods are only the methods to continue with.,Ssh.LegacyAuthenticationMethods.enable,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Specifies how many milliseconds is the maximum wait time that the SSH server won't return response if the file is currently being processed.,Ssh.max.pta.wait,UNSPECIFIED,Default,2000,false,false,true,false,NO value,NO value,NO value
Maximum channels per client.,Ssh.maxChannels,UNSPECIFIED,Default,20,false,false,true,false,NO value,NO value,NO value
,Ssh.maxConnections,UNSPECIFIED,Default,50,true,false,true,false,NO value,NO value,NO value
"SSH Server Socket's backlog queue, which is responsible for parallel connections which are not yet accepted by the application.",Ssh.maxPendingConnections,UNSPECIFIED,Default,50,false,false,true,false,NO value,NO value,NO value
Define the minimum key size for Diffie-Hellman exchange algorithms group supported by SSH daemon. This value is honored if Diffie-Hellman key exchange algorithm is defined as supported in Ssh.KeyExchangeAlgorithms server configuration parameter. Default value is: 2048,Ssh.minDiffieHellmanGroupExchangeKeySize,UNSPECIFIED,Default,2048,false,false,true,false,NO value,NO value,NO value
"SSH bind port. You can edit it from Server Control Page. 
                      Note: Be sure that the port assigned to the SecureTransport SSH server is not assigned to any other server.",Ssh.Port,UNSPECIFIED,Default,8022,true,false,true,false,NO value,NO value,NO value
"Comma separated list of supported public keys for client certificate authentication to SSH daemon. This option is not honored when FIPS mode is enabled. Default value is: ssh-rsa,x509v3-rsa2048-sha256,rsa-sha2-256,rsa-sha2-512,ssh-ed25519,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521. The first entry will be set as preferred public key for authentication to SSH daemon. Refer to Administrator`s Guide to view the supported security settings.",Ssh.PublicKeys,UNSPECIFIED,Default,"ssh-rsa,x509v3-rsa2048-sha256,rsa-sha2-256,rsa-sha2-512",false,false,true,false,NO value,NO value,NO value
Specifies whether random file access is enabled for downloads over SSH.,Ssh.RandomAccessDownloads.enable,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Specifies whether random file access is enabled for uploads over SSH.,Ssh.RandomAccessUploads.enable,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
"Secure Copy (SCP) is a protocol supported by SSH server. It's accessible through admin GUI (Operations->Server Control and select the Enable
                      Secure Copy (SCP) ).",Ssh.Scp.enable,UNSPECIFIED,Default,true,true,false,true,false,NO value,NO value,NO value
"Secure File Transfer Protocol (SFTP) is a protocol for transferring files over an encrypted
                      SSH channel. It's accessible through admin GUI (Operations->Server Control and select the Enable Secure File Transfer Protocol (SFTP) checkbox).",Ssh.Sftp.enable,UNSPECIFIED,Default,true,true,false,true,false,NO value,NO value,NO value
"Comma-delimited list of supported MAC algorithms for SSH client used for Server Initiated Transfers. The first one will be set as preferred MAC algorithm. This option is not honored when FIPS mode is enabled. Default value is: hmac-sha256@ssh.com, hmac-sha2-256, hmac-sha2-256-etm@openssh.com, hmac-sha512@ssh.com, hmac-sha2-512, hmac-sha2-512-etm@openssh.com. Refer to Administrator`s Guide to view the supported security settings.",Ssh.SIT.AllowedMacs,UNSPECIFIED,Default,"hmac-sha256, hmac-sha256@ssh.com, hmac-sha2-256, hmac-sha2-256-etm@openssh.com, hmac-sha512, hmac-sha512@ssh.com, hmac-sha2-512, hmac-sha2-512-etm@openssh.com",false,false,true,false,NO value,NO value,NO value
{true|false} - Controls the usage of SSH keys contained in expired X509 certificates for server-initiated transfers over SSH protocol,SSH.SIT.allowExpiredCertificates,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
"Comma-delimited list of supported Cipher algorithms for SSH client used for Server Initiated Transfers. This option is not honored when FIPS mode is enabled. The first one will be set as preferred Cipher algorithm. Default value is: aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com. Refer to Administrator`s Guide to view the supported security settings.",Ssh.SIT.Ciphers,UNSPECIFIED,Default,"aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com",false,false,true,false,NO value,NO value,NO value
"Comma separated list of supported Key Exchange algorithms for the SSH client used during SSH Server Initiated Transfers. This option is not honored when FIPS mode is enabled. Default value is: diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group15-sha512,diffie-hellman-group16-sha512,diffie-hellman-group17-sha512,diffie-hellman-group18-sha512,rsa2048-sha256,ecdh-sha2-nistp384. The first entry will be set as preferred Key Exchange algorithm for SSH client. Refer to Administrator`s Guide to view the supported security settings.",Ssh.SIT.KeyExchangeAlgorithms,UNSPECIFIED,Default,"diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group15-sha512,diffie-hellman-group16-sha512,diffie-hellman-group17-sha512,diffie-hellman-group18-sha512,rsa2048-sha256,ecdh-sha2-nistp384",false,false,true,false,NO value,NO value,NO value
"Comma separated list of supported public keys for SSH client. This option is not honored when FIPS mode is enabled. Default value is: ssh-rsa,x509v3-rsa2048-sha256,rsa-sha2-256,rsa-sha2-512,ssh-ed25519,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521. Refer to Administrator`s Guide to view the supported security settings.",Ssh.SIT.PublicKeys,UNSPECIFIED,Default,"ssh-rsa,x509v3-rsa2048-sha256,rsa-sha2-256,rsa-sha2-512,ssh-ed25519,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521",false,false,true,false,NO value,NO value,NO value
"Global setting. Determines whether to use chmod or umask command to change the permissions of a file. Can be overridden on transfer site level. Possible values are: True - The file permissions, specified in a SSH transfer site, are set after transfer ends with chmod; False - The file handler is opened with specified permissions. File permissions are modified with umask.",Ssh.UpdateFilePermissionsWithChmodCommand,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
This option sets whether as2 should log it's ssl security info.,SSLLogging.As2,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
This option sets whether ftp should log it's ssl security info.,SSLLogging.Ftp,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
This option sets whether http should log it's ssl security info.,SSLLogging.Http,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
This option sets whether pesit should log it's ssl security info.,SSLLogging.Pesit,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
This option sets whether ssh should log it's ssl security info.,SSLLogging.Ssh,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
"Periodically generate a Sentinel event with usage information on the ST instance. This includes count of active accounts, product version, enabled features, installed plugins, etc.",StatisticsSummary.AutoReportAdditionalInfo,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Include the Active Users daily count in the Statistic Summary usage report. Possible values are: true or false.,StatisticsSummaryReport.ActiveUsersCount,UNSPECIFIED,Default,true,true,false,true,false,NO value,NO value,NO value
Generate and send the Usage Reporting to Amplify Platform. Possible values are: true or false.,StatisticsSummaryReport.AutomaticReport,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
Unique identifier to use for authentication.,StatisticsSummaryReport.ClientId,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Client secret used to authenticate the service account.,StatisticsSummaryReport.ClientSecret,UNSPECIFIED,Default,,true,false,true,true,NO value,NO value,NO value
Current environment identification.Contains information about the organization and environment.,StatisticsSummaryReport.EnvironmentId,UNSPECIFIED,Default,3e76742d-1080-4e5c-be34-e5c17497670a,true,false,true,false,NO value,NO value,NO value
The environment name.,StatisticsSummaryReport.EnvironmentName,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
"Local absolute path where the usage report files are stored automatically at midnight. If this is blank, report will not be saved locally.",StatisticsSummaryReport.FilePath,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Name of the Network zone to be used when uploading the report.,StatisticsSummaryReport.NetworkZone,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Full URL of the API used to upload the report to Amplify Platform.,StatisticsSummaryReport.Platform.API,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Authorization URL to retrieve token.,StatisticsSummaryReport.Platform.Authentication,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
The schema identification.,StatisticsSummaryReport.SchemaId,UNSPECIFIED,Default,,true,false,true,false,NO value,NO value,NO value
Include the incoming volume (file size) in the Statistic Summary usage report. Possible values are: true or false.,StatisticsSummaryReport.Volume,UNSPECIFIED,Default,false,true,false,true,false,NO value,NO value,NO value
Specifies the initial size of the stfs attributes cache. Default value: 10000,Stfs.attributes.cache.size,UNSPECIFIED,Default,10000,false,false,true,false,NO value,NO value,NO value
Specifies the timeout in seconds after which an entry is evicted from the stfs attributes cache. Default value: 600,Stfs.attributes.cache.timeout,UNSPECIFIED,Default,600,false,false,true,false,NO value,NO value,NO value
"Changes the algorithm used for storing files onto the file system. Choose one of AES128 (default), AES256 or 3DES.",Stfs.Encryption.Algorithm,UNSPECIFIED,Default,AES128,false,false,true,false,NO value,NO value,NO value
Setting this value will enable the Repencrypt functionality. Use any certificate alias from the Local Certificates store. Leaving it empty disables the function.,Stfs.Encryption.CertAlias,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
"Determines which file size, the original file size or the encrypted one, to be reported for repository encrypted files when performing directory or file listing. Possible values: ( true | false ). Default value: false. When set to false, the encrypted file size is reported. When set to true, the original, unencrypted file size (taken from STFS attribute) is reported. In this case performance degradation is observed.",Stfs.Encryption.ListDecryptedSize,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Specifies the buffer size for read operations when Repository Encryption is enabled. Affects download speed when Repository Encryption is enabled. Default value when not set: 32768,Stfs.Encryption.ReadBufferSize,UNSPECIFIED,Default,32768,false,false,true,false,NO value,NO value,NO value
Specifies the buffer size for write operations when Repository Encryption is enabled. Affects upload speed when Repository Encryption is enabled. Default value when not set: 32768,Stfs.Encryption.WriteBufferSize,UNSPECIFIED,Default,32768,false,false,true,false,NO value,NO value,NO value
"The file permissions set on all of the files and directories under the .stfs folders and the package manager base folder. The option format accepted is ""rwx------"". Server restart is needed after changing this option.",Stfs.Files.Permissions,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
Controls the on-the-fly hashing of all incoming transfers.,Stfs.Hash.HashOnUpload,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Comma-separated list of enabled SSL ciphers.,Streaming.EnabledCipherSuites,UNSPECIFIED,Default,TLS_AES_256_GCM_SHA384,false,false,true,false,NO value,NO value,NO value
Comma-separated list of enabled SSL protocols.,Streaming.EnabledProtocols,UNSPECIFIED,Default,TLSv1.3,false,false,true,false,NO value,NO value,NO value
Inactivity timeout for each streaming event.,Streaming.Event.idleTimeout,UNSPECIFIED,Default,300,false,false,true,false,NO value,NO value,NO value
Number of times an event submission will be retried if rejected by the TM.,Streaming.Event.maxRetries,UNSPECIFIED,Default,30,false,false,true,false,NO value,NO value,NO value
"Streaming.LoadBalancingPolicy defines the algorithm for choosing the connection between the protocol daemon and Transaction Managers that will handle the client generated traffic.  
                      The connection is chosen when the client establishes a session and it is used for the lifespan of the user session. Valid values are: Blacklist-Round-Robin, Round-Robin, Blacklist-Random and Random. 
                      If the value is set to Round-Robin, first the Transaction Manager is chosen in circular order and then its least used connection is utilized. 
                      If the value is set to Random, a random connection from the list of all available connections is utilized.
                      Blacklist-Round-Robin and Blacklist-Random work exactly the same way as Round-Robin and Random, but add a filtering of bad connections.
                      The default and recommended value is Blacklist-Round-Robin.",Streaming.LoadBalancingPolicy,UNSPECIFIED,Default,Blacklist-Round-Robin,false,false,true,false,NO value,NO value,NO value
"Specifies the batch size for various streaming responses, related to the HTTP REST service.",Streaming.Response.BatchSize,UNSPECIFIED,Default,100,false,false,true,false,NO value,NO value,NO value
The port of the Streaming status checker used for Liveness check in Docker mode.,Streaming.StatusChecker.port,UNSPECIFIED,Default,6655,false,false,true,false,NO value,NO value,NO value
"Comma-separated list of certificate aliases in the trust store that the Streaming's server/client will trust. 
                      Streaming connections will be accepted only if the other party presents a valid certificate signed from the CAs specified in this list. Requires restart for the changes to take effect.",Streaming.TrustedAliases,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
Do not change custom anchor of a subscription with default one when set to true.,SubscriptionAnchorImmutable,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
"The support access code (SAC) is listed in your Axway Support Contract. If you have more than one SAC, be sure to specify the one associated with the support contract that covers this system. The code is included in the file name generated by the support tool.",SupportTool.AccessCode,UNSPECIFIED,Default,00000,true,false,true,false,support-tool.properties,access_code,
Support tool saves Audit Log entries for the specified period.,SupportTool.AllowExportingAuditLog,UNSPECIFIED,Default,true,true,false,true,false,support-tool.properties,allow_exporting_audit_log,
Support tool saves File Tracking entries for the specified period.,SupportTool.AllowExportingFileTrackingLog,UNSPECIFIED,Default,true,true,false,true,false,support-tool.properties,allow_exporting_file_tracking_log,
Enable saving all the files and folders specified in the table.,SupportTool.AllowExportingFolders,UNSPECIFIED,Default,true,true,false,true,false,support-tool.properties,allow_exporting_folders,
Support tool saves Server Log entries for the specified period.,SupportTool.AllowExportingServerLog,UNSPECIFIED,Default,true,true,false,true,false,support-tool.properties,allow_exporting_server_log,
"The time duration for which audit log information should be collected. Can be set in days or as a period. For a period, specify (YYYY-MM-DDThh:mm:ss, YYYY-MM-DDThh:mm:ss) or (YYYY-MM-DDThh:mm:ss, now)",SupportTool.AuditLogDuration,UNSPECIFIED,Default,720,true,false,true,false,support-tool.properties,audit_log_duration,
